date,assetCategory,roll30_cs_vol
2021-07-27,Bond,0.0025473076315071733
2021-07-27,MTF,0.006520717672487017
2021-07-27,Stock,0.022988811974950007
2021-07-28,Bond,0.0025473076315071733
2021-07-28,MTF,0.006631763453806617
2021-07-28,Stock,0.022943338674755197
2021-07-29,Bond,0.0024019908444695777
2021-07-29,MTF,0.006631763453806617
2021-07-29,Stock,0.022943338674755197
2021-07-30,Bond,0.0022522992253133393
2021-07-30,MTF,0.006631763453806617
2021-07-30,Stock,0.022988811974950007
2021-08-02,Bond,0.0022522992253133393
2021-08-02,MTF,0.006586915185915194
2021-08-02,Stock,0.023139253351636295
2021-08-03,Bond,0.0022085140491261103
2021-08-03,MTF,0.006586915185915194
2021-08-03,Stock,0.023139253351636295
2021-08-04,Bond,0.0022085140491261103
2021-08-04,MTF,0.006715611114232099
2021-08-04,Stock,0.023139253351636295
2021-08-05,Bond,0.0022522992253133393
2021-08-05,MTF,0.006586915185915194
2021-08-05,Stock,0.023349686019967064
2021-08-06,Bond,0.0022522992253133393
2021-08-06,MTF,0.006495081289385548
2021-08-06,Stock,0.023139253351636295
2021-08-09,Bond,0.0023309932573823276
2021-08-09,MTF,0.006715611114232099
2021-08-09,Stock,0.02320428734938007
2021-08-10,Bond,0.0023309932573823276
2021-08-10,MTF,0.006715611114232099
2021-08-10,Stock,0.02320428734938007
2021-08-11,Bond,0.0023016716626549187
2021-08-11,MTF,0.006240445240687189
2021-08-11,Stock,0.02386713270511532
2021-08-12,Bond,0.002299849862460008
2021-08-12,MTF,0.006240445240687189
2021-08-12,Stock,0.024403611573475252
2021-08-13,Bond,0.002299849862460008
2021-08-13,MTF,0.006240445240687189
2021-08-13,Stock,0.024403611573475252
2021-08-16,Bond,0.002299849862460008
2021-08-16,MTF,0.006715611114232099
2021-08-16,Stock,0.024654004074070077
2021-08-17,Bond,0.0021813969580493486
2021-08-17,MTF,0.006715611114232099
2021-08-17,Stock,0.024654004074070077
2021-08-18,Bond,0.0021813969580493486
2021-08-18,MTF,0.006258095387684494
2021-08-18,Stock,0.024654004074070077
2021-08-19,Bond,0.0021546754345020853
2021-08-19,MTF,0.006258095387684494
2021-08-19,Stock,0.023951198886070772
2021-08-20,Bond,0.0021546754345020853
2021-08-20,MTF,0.005764979098558621
2021-08-20,Stock,0.023951198886070772
2021-08-23,Bond,0.0021524494656552976
2021-08-23,MTF,0.006258095387684494
2021-08-23,Stock,0.023951198886070772
2021-08-24,Bond,0.0021546754345020853
2021-08-24,MTF,0.006535226071094814
2021-08-24,Stock,0.024027132787160996
2021-08-25,Bond,0.0021546754345020853
2021-08-25,MTF,0.006535226071094814
2021-08-25,Stock,0.024744528328723335
2021-08-26,Bond,0.0021546754345020853
2021-08-26,MTF,0.006814284141688637
2021-08-26,Stock,0.025033873581789573
2021-08-27,Bond,0.0021524494656552976
2021-08-27,MTF,0.006941313785605422
2021-08-27,Stock,0.025033873581789573
2021-08-30,Bond,0.0021524494656552976
2021-08-30,MTF,0.006814284141688637
2021-08-30,Stock,0.025033873581789573
2021-08-31,Bond,0.0021524494656552976
2021-08-31,MTF,0.006535226071094814
2021-08-31,Stock,0.024988100594897075
2021-09-01,Bond,0.0021524494656552976
2021-09-01,MTF,0.006535226071094814
2021-09-01,Stock,0.025033873581789573
2021-09-02,Bond,0.0021363761627801302
2021-09-02,MTF,0.006535226071094814
2021-09-02,Stock,0.025033873581789573
2021-09-03,Bond,0.0021546754345020853
2021-09-03,MTF,0.006535226071094814
2021-09-03,Stock,0.025033873581789573
2021-09-06,Bond,0.0021546754345020853
2021-09-06,MTF,0.006616248951554046
2021-09-06,Stock,0.024988100594897075
2021-09-07,Bond,0.0022339454707556907
2021-09-07,MTF,0.006314336583506968
2021-09-07,Stock,0.024731250020604445
2021-09-08,Bond,0.002232519238090278
2021-09-08,MTF,0.006314336583506968
2021-09-08,Stock,0.02505019592512408
2021-09-09,Bond,0.0023239525056814583
2021-09-09,MTF,0.006015371408569771
2021-09-09,Stock,0.02505019592512408
2021-09-10,Bond,0.0023645616065039246
2021-09-10,MTF,0.0057229784922580886
2021-09-10,Stock,0.02505019592512408
2021-09-13,Bond,0.0023645616065039246
2021-09-13,MTF,0.006015371408569771
2021-09-13,Stock,0.024853319162523813
2021-09-14,Bond,0.0024223290707162254
2021-09-14,MTF,0.006015371408569771
2021-09-14,Stock,0.024853319162523813
2021-09-15,Bond,0.002503630228764809
2021-09-15,MTF,0.006015371408569771
2021-09-15,Stock,0.024853319162523813
2021-09-16,Bond,0.0024743086340374
2021-09-16,MTF,0.006314336583506968
2021-09-16,Stock,0.024853319162523813
2021-09-17,Bond,0.0025012318839338857
2021-09-17,MTF,0.006616248951554046
2021-09-17,Stock,0.024853319162523813
2021-09-20,Bond,0.0025012318839338857
2021-09-20,MTF,0.006616248951554046
2021-09-20,Stock,0.024853319162523813
2021-09-21,Bond,0.0025012318839338857
2021-09-21,MTF,0.006946318616926824
2021-09-21,Stock,0.024853319162523813
2021-09-22,Bond,0.0024727860144489943
2021-09-22,MTF,0.006946318616926824
2021-09-22,Stock,0.024709464782562952
2021-09-23,Bond,0.0027946054609330998
2021-09-23,MTF,0.006946318616926824
2021-09-23,Stock,0.024665450685098227
2021-09-24,Bond,0.002998489509234867
2021-09-24,MTF,0.007027943169807515
2021-09-24,Stock,0.024665450685098227
2021-09-27,Bond,0.002998489509234867
2021-09-27,MTF,0.007253738223024009
2021-09-27,Stock,0.02438837167884215
2021-09-28,Bond,0.002998489509234867
2021-09-28,MTF,0.007351025318841421
2021-09-28,Stock,0.02438837167884215
2021-09-29,Bond,0.0027946054609330998
2021-09-29,MTF,0.007985744527745389
2021-09-29,Stock,0.02438837167884215
2021-09-30,Bond,0.002998489509234867
2021-09-30,MTF,0.007985744527745389
2021-09-30,Stock,0.024665450685098227
2021-10-01,Bond,0.0030529319038670342
2021-10-01,MTF,0.008425828837552694
2021-10-01,Stock,0.024665450685098227
2021-10-04,Bond,0.003093793525395131
2021-10-04,MTF,0.008542361781132761
2021-10-04,Stock,0.024709464782562952
2021-10-05,Bond,0.003093793525395131
2021-10-05,MTF,0.008575426857721809
2021-10-05,Stock,0.024709464782562952
2021-10-06,Bond,0.0030529319038670342
2021-10-06,MTF,0.00914971169725832
2021-10-06,Stock,0.024709464782562952
2021-10-07,Bond,0.003093793525395131
2021-10-07,MTF,0.00884867294280752
2021-10-07,Stock,0.024665450685098227
2021-10-08,Bond,0.003093793525395131
2021-10-08,MTF,0.008575426857721809
2021-10-08,Stock,0.024665450685098227
2021-10-11,Bond,0.0031796355006207654
2021-10-11,MTF,0.008575426857721809
2021-10-11,Stock,0.02438837167884215
2021-10-12,Bond,0.0031796355006207654
2021-10-12,MTF,0.008575426857721809
2021-10-12,Stock,0.023810278531542446
2021-10-13,Bond,0.0031796355006207654
2021-10-13,MTF,0.008575426857721809
2021-10-13,Stock,0.023810278531542446
2021-10-14,Bond,0.003269395395436305
2021-10-14,MTF,0.008575426857721809
2021-10-14,Stock,0.023810278531542446
2021-10-15,Bond,0.003269395395436305
2021-10-15,MTF,0.008683509094591618
2021-10-15,Stock,0.023967136742686794
2021-10-18,Bond,0.003269395395436305
2021-10-18,MTF,0.008942388754832841
2021-10-18,Stock,0.023967136742686794
2021-10-19,Bond,0.0031796355006207654
2021-10-19,MTF,0.008942388754832841
2021-10-19,Stock,0.023967136742686794
2021-10-20,Bond,0.0031796355006207654
2021-10-20,MTF,0.008683509094591618
2021-10-20,Stock,0.02359017810828727
2021-10-21,Bond,0.0031796355006207654
2021-10-21,MTF,0.008683509094591618
2021-10-21,Stock,0.023325439013494473
2021-10-22,Bond,0.0030059764656696535
2021-10-22,MTF,0.008683509094591618
2021-10-22,Stock,0.023325439013494473
2021-10-25,Bond,0.0027695713235169695
2021-10-25,MTF,0.008683509094591618
2021-10-25,Stock,0.023188998012912042
2021-10-26,Bond,0.0025666750599501196
2021-10-26,MTF,0.008683509094591618
2021-10-26,Stock,0.023188998012912042
2021-10-27,Bond,0.0025666750599501196
2021-10-27,MTF,0.008683509094591618
2021-10-27,Stock,0.02286343610504362
2021-10-28,Bond,0.0027695713235169695
2021-10-28,MTF,0.008942388754832841
2021-10-28,Stock,0.02247518319862192
2021-10-29,Bond,0.0027695713235169695
2021-10-29,MTF,0.008942388754832841
2021-10-29,Stock,0.02247518319862192
2021-11-01,Bond,0.0027695713235169695
2021-11-01,MTF,0.008942388754832841
2021-11-01,Stock,0.02247518319862192
2021-11-02,Bond,0.0030387625345808297
2021-11-02,MTF,0.009132365424515131
2021-11-02,Stock,0.0221591867973256
2021-11-03,Bond,0.0032214935952653984
2021-11-03,MTF,0.009884855000676516
2021-11-03,Stock,0.02192245284826596
2021-11-04,Bond,0.0031655391307293668
2021-11-04,MTF,0.009132365424515131
2021-11-04,Stock,0.02192245284826596
2021-11-05,Bond,0.0031655391307293668
2021-11-05,MTF,0.009132365424515131
2021-11-05,Stock,0.02192245284826596
2021-11-08,Bond,0.0031655391307293668
2021-11-08,MTF,0.008942388754832841
2021-11-08,Stock,0.02209291648247737
2021-11-09,Bond,0.0031655391307293668
2021-11-09,MTF,0.008942388754832841
2021-11-09,Stock,0.02175688491223514
2021-11-10,Bond,0.0032225129566337296
2021-11-10,MTF,0.008942388754832841
2021-11-10,Stock,0.02209291648247737
2021-11-11,Bond,0.0032225129566337296
2021-11-11,MTF,0.008942388754832841
2021-11-11,Stock,0.02209291648247737
2021-11-12,Bond,0.0031655391307293668
2021-11-12,MTF,0.008942388754832841
2021-11-12,Stock,0.02209291648247737
2021-11-15,Bond,0.003155210988558461
2021-11-15,MTF,0.008906605612681275
2021-11-15,Stock,0.02209291648247737
2021-11-16,Bond,0.003155210988558461
2021-11-16,MTF,0.008529736329510467
2021-11-16,Stock,0.0226176103894815
2021-11-17,Bond,0.003155210988558461
2021-11-17,MTF,0.008529736329510467
2021-11-17,Stock,0.022022750566596846
2021-11-18,Bond,0.003155210988558461
2021-11-18,MTF,0.008131660964495168
2021-11-18,Stock,0.022022750566596846
2021-11-19,Bond,0.003155210988558461
2021-11-19,MTF,0.008131660964495168
2021-11-19,Stock,0.022022750566596846
2021-11-22,Bond,0.003155210988558461
2021-11-22,MTF,0.008529736329510467
2021-11-22,Stock,0.02297345060095792
2021-11-23,Bond,0.003155210988558461
2021-11-23,MTF,0.008906605612681275
2021-11-23,Stock,0.023779450286584573
2021-11-24,Bond,0.003155210988558461
2021-11-24,MTF,0.008659117035574803
2021-11-24,Stock,0.023779450286584573
2021-11-25,Bond,0.0031414781562331146
2021-11-25,MTF,0.008659117035574803
2021-11-25,Stock,0.023872479356505397
2021-11-26,Bond,0.003155210988558461
2021-11-26,MTF,0.008659117035574803
2021-11-26,Stock,0.024312996211091807
2021-11-29,Bond,0.0031655391307293668
2021-11-29,MTF,0.008659117035574803
2021-11-29,Stock,0.02486060092760803
2021-11-30,Bond,0.003263101148003021
2021-11-30,MTF,0.009816203259811652
2021-11-30,Stock,0.025059203802377684
2021-12-01,Bond,0.0033946484468889704
2021-12-01,MTF,0.010729285022162294
2021-12-01,Stock,0.025141677830076356
2021-12-02,Bond,0.0034580709476731064
2021-12-02,MTF,0.011518174149834939
2021-12-02,Stock,0.025141677830076356
2021-12-03,Bond,0.0035286068729679866
2021-12-03,MTF,0.011518174149834939
2021-12-03,Stock,0.025359083119870902
2021-12-06,Bond,0.0035853798746134603
2021-12-06,MTF,0.011438507662236488
2021-12-06,Stock,0.025637792510365156
2021-12-07,Bond,0.003664195580925564
2021-12-07,MTF,0.012094531968624533
2021-12-07,Stock,0.025637792510365156
2021-12-08,Bond,0.003664195580925564
2021-12-08,MTF,0.012094531968624533
2021-12-08,Stock,0.025637792510365156
2021-12-09,Bond,0.003664195580925564
2021-12-09,MTF,0.011438507662236488
2021-12-09,Stock,0.026030079387296835
2021-12-10,Bond,0.0035853798746134603
2021-12-10,MTF,0.010729285022162294
2021-12-10,Stock,0.026030079387296835
2021-12-13,Bond,0.0035575736957935483
2021-12-13,MTF,0.009816203259811652
2021-12-13,Stock,0.02590389682900942
2021-12-14,Bond,0.003515455628302178
2021-12-14,MTF,0.008659117035574803
2021-12-14,Stock,0.02590389682900942
2021-12-15,Bond,0.0034580709476731064
2021-12-15,MTF,0.007971489748723791
2021-12-15,Stock,0.02590389682900942
2021-12-16,Bond,0.0034580709476731064
2021-12-16,MTF,0.0083483590318946
2021-12-16,Stock,0.02590389682900942
2021-12-17,Bond,0.0033946484468889704
2021-12-17,MTF,0.008664039732485841
2021-12-17,Stock,0.025637792510365156
2021-12-20,Bond,0.0034580709476731064
2021-12-20,MTF,0.009191327610015216
2021-12-20,Stock,0.025637792510365156
2021-12-21,Bond,0.003515455628302178
2021-12-21,MTF,0.009191327610015216
2021-12-21,Stock,0.025637792510365156
2021-12-22,Bond,0.003515455628302178
2021-12-22,MTF,0.009191327610015216
2021-12-22,Stock,0.025637792510365156
2021-12-23,Bond,0.0034580709476731064
2021-12-23,MTF,0.008664039732485841
2021-12-23,Stock,0.025637792510365156
2021-12-24,Bond,0.0034580709476731064
2021-12-24,MTF,0.008165325953621997
2021-12-24,Stock,0.02590389682900942
2021-12-27,Bond,0.0034580709476731064
2021-12-27,MTF,0.008165325953621997
2021-12-27,Stock,0.02590389682900942
2021-12-28,Bond,0.0034580709476731064
2021-12-28,MTF,0.008165325953621997
2021-12-28,Stock,0.025637792510365156
2021-12-29,Bond,0.0034580709476731064
2021-12-29,MTF,0.007854708432230587
2021-12-29,Stock,0.025637792510365156
2021-12-30,Bond,0.003397883328432688
2021-12-30,MTF,0.008165325953621997
2021-12-30,Stock,0.025139690203884797
2021-12-31,Bond,0.003397883328432688
2021-12-31,MTF,0.008165325953621997
2021-12-31,Stock,0.025139690203884797
2022-01-03,Bond,0.003315524846258128
2022-01-03,MTF,0.007854708432230587
2022-01-03,Stock,0.024234308411456764
2022-01-04,Bond,0.003315524846258128
2022-01-04,MTF,0.007854708432230587
2022-01-04,Stock,0.023941819282937895
2022-01-05,Bond,0.0031756913893728443
2022-01-05,MTF,0.008165325953621997
2022-01-05,Stock,0.023588860218876878
2022-01-06,Bond,0.0031756913893728443
2022-01-06,MTF,0.00858190315046296
2022-01-06,Stock,0.022983504472392363
2022-01-07,Bond,0.0031756913893728443
2022-01-07,MTF,0.008318630322702874
2022-01-07,Stock,0.022983504472392363
2022-01-10,Bond,0.003158218430271958
2022-01-10,MTF,0.008318630322702874
2022-01-10,Stock,0.022983504472392363
2022-01-11,Bond,0.003083288457592605
2022-01-11,MTF,0.008165325953621997
2022-01-11,Stock,0.022983504472392363
2022-01-12,Bond,0.0030649745371848693
2022-01-12,MTF,0.008165325953621997
2022-01-12,Stock,0.022703426189878292
2022-01-13,Bond,0.0030649745371848693
2022-01-13,MTF,0.008165325953621997
2022-01-13,Stock,0.022703426189878292
2022-01-14,Bond,0.0029573902446832306
2022-01-14,MTF,0.008165325953621997
2022-01-14,Stock,0.022703426189878292
2022-01-17,Bond,0.0029573902446832306
2022-01-17,MTF,0.007983645250817411
2022-01-17,Stock,0.022703426189878292
2022-01-18,Bond,0.0028147141665480846
2022-01-18,MTF,0.007983645250817411
2022-01-18,Stock,0.02292052600501924
2022-01-19,Bond,0.0028147141665480846
2022-01-19,MTF,0.008165325953621997
2022-01-19,Stock,0.02318155683104859
2022-01-20,Bond,0.0028147141665480846
2022-01-20,MTF,0.008318630322702874
2022-01-20,Stock,0.02292052600501924
2022-01-21,Bond,0.0029573902446832306
2022-01-21,MTF,0.008608440326939765
2022-01-21,Stock,0.02318155683104859
2022-01-24,Bond,0.0030649745371848693
2022-01-24,MTF,0.009005156159144047
2022-01-24,Stock,0.02318155683104859
2022-01-25,Bond,0.003083288457592605
2022-01-25,MTF,0.009167422570064213
2022-01-25,Stock,0.02318155683104859
2022-01-26,Bond,0.003133888834889266
2022-01-26,MTF,0.009244374861899697
2022-01-26,Stock,0.023279213876502898
2022-01-27,Bond,0.003133888834889266
2022-01-27,MTF,0.009244374861899697
2022-01-27,Stock,0.023279213876502898
2022-01-28,Bond,0.0032056606119360113
2022-01-28,MTF,0.009319586324272017
2022-01-28,Stock,0.023339275089132097
2022-01-31,Bond,0.003133888834889266
2022-01-31,MTF,0.00950452052602056
2022-01-31,Stock,0.023657555575111934
2022-02-01,Bond,0.003133888834889266
2022-02-01,MTF,0.009244374861899697
2022-02-01,Stock,0.024196030498658372
2022-02-02,Bond,0.003133888834889266
2022-02-02,MTF,0.009509065113249799
2022-02-02,Stock,0.024196030498658372
2022-02-03,Bond,0.003133888834889266
2022-02-03,MTF,0.009877749342336319
2022-02-03,Stock,0.024196030498658372
2022-02-04,Bond,0.0032056606119360113
2022-02-04,MTF,0.010564786809576662
2022-02-04,Stock,0.023339275089132097
2022-02-07,Bond,0.003246910128767486
2022-02-07,MTF,0.010564786809576662
2022-02-07,Stock,0.023279213876502898
2022-02-08,Bond,0.003270495806799007
2022-02-08,MTF,0.010564786809576662
2022-02-08,Stock,0.023279213876502898
2022-02-09,Bond,0.0032957196277611346
2022-02-09,MTF,0.011141767658395502
2022-02-09,Stock,0.023339275089132097
2022-02-10,Bond,0.003364149713276746
2022-02-10,MTF,0.011141767658395502
2022-02-10,Stock,0.023339275089132097
2022-02-11,Bond,0.0034432548842550682
2022-02-11,MTF,0.011141767658395502
2022-02-11,Stock,0.02418981569979254
2022-02-14,Bond,0.0035140151790881763
2022-02-14,MTF,0.011370404021698751
2022-02-14,Stock,0.0250211884747708
2022-02-15,Bond,0.003615919435583783
2022-02-15,MTF,0.011562112637121296
2022-02-15,Stock,0.025205030553208205
2022-02-16,Bond,0.0037866817836028376
2022-02-16,MTF,0.011562112637121296
2022-02-16,Stock,0.025205030553208205
2022-02-17,Bond,0.004034825334820868
2022-02-17,MTF,0.011562112637121296
2022-02-17,Stock,0.025205030553208205
2022-02-18,Bond,0.0037866817836028376
2022-02-18,MTF,0.011562112637121296
2022-02-18,Stock,0.02510582075925042
2022-02-21,Bond,0.004034825334820868
2022-02-21,MTF,0.012158061095397908
2022-02-21,Stock,0.0250211884747708
2022-02-22,Bond,0.004175056587818575
2022-02-22,MTF,0.012775478521166873
2022-02-22,Stock,0.02462143781754126
2022-02-23,Bond,0.004175056587818575
2022-02-23,MTF,0.012158061095397908
2022-02-23,Stock,0.0250211884747708
2022-02-24,Bond,0.004177648763997571
2022-02-24,MTF,0.012158061095397908
2022-02-24,Stock,0.0250211884747708
2022-02-25,Bond,0.004180994393860781
2022-02-25,MTF,0.012775478521166873
2022-02-25,Stock,0.02510582075925042
2022-02-28,Bond,0.004304890024870934
2022-02-28,MTF,0.01298508444127518
2022-02-28,Stock,0.02528344803882199
2022-03-01,Bond,0.0045573632160522265
2022-03-01,MTF,0.013208779383499951
2022-03-01,Stock,0.02528344803882199
2022-03-02,Bond,0.004755497918764257
2022-03-02,MTF,0.013208779383499951
2022-03-02,Stock,0.02528344803882199
2022-03-03,Bond,0.004755497918764257
2022-03-03,MTF,0.013025780927677722
2022-03-03,Stock,0.02554849641538909
2022-03-04,Bond,0.004755497918764257
2022-03-04,MTF,0.01344075437903208
2022-03-04,Stock,0.02554849641538909
2022-03-07,Bond,0.004865961280983813
2022-03-07,MTF,0.01344075437903208
2022-03-07,Stock,0.02554849641538909
2022-03-08,Bond,0.005130093169258852
2022-03-08,MTF,0.01438591622039671
2022-03-08,Stock,0.025794726525766365
2022-03-09,Bond,0.005395059557363818
2022-03-09,MTF,0.015175727591933991
2022-03-09,Stock,0.02626244196100465
2022-03-10,Bond,0.005541180998696065
2022-03-10,MTF,0.015175727591933991
2022-03-10,Stock,0.026773994695615498
2022-03-11,Bond,0.0056949652022034655
2022-03-11,MTF,0.01438591622039671
2022-03-11,Stock,0.026987324372003758
2022-03-14,Bond,0.005901237909306462
2022-03-14,MTF,0.01344075437903208
2022-03-14,Stock,0.027794427590751934
2022-03-15,Bond,0.005901237909306462
2022-03-15,MTF,0.01344075437903208
2022-03-15,Stock,0.027794427590751934
2022-03-16,Bond,0.006185791573164037
2022-03-16,MTF,0.01344075437903208
2022-03-16,Stock,0.028582151078427112
2022-03-17,Bond,0.006306379016233982
2022-03-17,MTF,0.013176754592070145
2022-03-17,Stock,0.027794427590751934
2022-03-18,Bond,0.006175468185817309
2022-03-18,MTF,0.012953059649845375
2022-03-18,Stock,0.027794427590751934
2022-03-21,Bond,0.005901237909306462
2022-03-21,MTF,0.012953059649845375
2022-03-21,Stock,0.027794427590751934
2022-03-22,Bond,0.005901237909306462
2022-03-22,MTF,0.012953059649845375
2022-03-22,Stock,0.027794427590751934
2022-03-23,Bond,0.0061004418946376815
2022-03-23,MTF,0.01235132244351442
2022-03-23,Stock,0.027794427590751934
2022-03-24,Bond,0.0061004418946376815
2022-03-24,MTF,0.012904086122534169
2022-03-24,Stock,0.027794427590751934
2022-03-25,Bond,0.005901237909306462
2022-03-25,MTF,0.012904086122534169
2022-03-25,Stock,0.026987324372003758
2022-03-28,Bond,0.0060327078473886115
2022-03-28,MTF,0.012453322580595633
2022-03-28,Stock,0.02667247818792732
2022-03-29,Bond,0.0060327078473886115
2022-03-29,MTF,0.01305505978692659
2022-03-29,Stock,0.02667247818792732
2022-03-30,Bond,0.0060327078473886115
2022-03-30,MTF,0.01305505978692659
2022-03-30,Stock,0.02667247818792732
2022-03-31,Bond,0.0061004418946376815
2022-03-31,MTF,0.01305505978692659
2022-03-31,Stock,0.02667247818792732
2022-04-01,Bond,0.006221029337707627
2022-04-01,MTF,0.01305505978692659
2022-04-01,Stock,0.026766527185895034
2022-04-04,Bond,0.006306379016233982
2022-04-04,MTF,0.012778425646530648
2022-04-04,Stock,0.027260023276905986
2022-04-05,Bond,0.00635662239326163
2022-04-05,MTF,0.012225661967510898
2022-04-05,Stock,0.027260023276905986
2022-04-06,Bond,0.00635662239326163
2022-04-06,MTF,0.012225661967510898
2022-04-06,Stock,0.02765641401753699
2022-04-07,Bond,0.006346299005914903
2022-04-07,MTF,0.012225661967510898
2022-04-07,Stock,0.027260023276905986
2022-04-08,Bond,0.006474182130408457
2022-04-08,MTF,0.011774313445616053
2022-04-08,Stock,0.026810783379224466
2022-04-11,Bond,0.006796488648822836
2022-04-11,MTF,0.011774313445616053
2022-04-11,Stock,0.026810783379224466
2022-04-12,Bond,0.006796488648822836
2022-04-12,MTF,0.01145930075511363
2022-04-12,Stock,0.02650088534386801
2022-04-13,Bond,0.006474182130408457
2022-04-13,MTF,0.01145930075511363
2022-04-13,Stock,0.026362580152570862
2022-04-14,Bond,0.006346299005914903
2022-04-14,MTF,0.01145930075511363
2022-04-14,Stock,0.025983095602853445
2022-04-15,Bond,0.006346299005914903
2022-04-15,MTF,0.01145930075511363
2022-04-15,Stock,0.025566670697076757
2022-04-18,Bond,0.006221029337707627
2022-04-18,MTF,0.011205982916161695
2022-04-18,Stock,0.025354251242160668
2022-04-19,Bond,0.006221029337707627
2022-04-19,MTF,0.011097341233523753
2022-04-19,Stock,0.025354251242160668
2022-04-20,Bond,0.006078268999278928
2022-04-20,MTF,0.010878177702597334
2022-04-20,Stock,0.025354251242160668
2022-04-21,Bond,0.0059964511979243035
2022-04-21,MTF,0.010551975827567586
2022-04-21,Stock,0.02523222779985758
2022-04-22,Bond,0.0059725382491725015
2022-04-22,MTF,0.010878177702597334
2022-04-22,Stock,0.024545477760770745
2022-04-25,Bond,0.005780180585981547
2022-04-25,MTF,0.010878177702597334
2022-04-25,Stock,0.023887721365889056
2022-04-26,Bond,0.0059725382491725015
2022-04-26,MTF,0.010878177702597334
2022-04-26,Stock,0.024533878063561904
2022-04-27,Bond,0.005780180585981547
2022-04-27,MTF,0.010878177702597334
2022-04-27,Stock,0.024533878063561904
2022-04-28,Bond,0.005560364135985254
2022-04-28,MTF,0.010878177702597334
2022-04-28,Stock,0.02523222779985758
2022-04-29,Bond,0.005780180585981547
2022-04-29,MTF,0.010878177702597334
2022-04-29,Stock,0.02523222779985758
2022-05-02,Bond,0.0059725382491725015
2022-05-02,MTF,0.011350659072475688
2022-05-02,Stock,0.02523222779985758
2022-05-03,Bond,0.0059964511979243035
2022-05-03,MTF,0.011373854571126208
2022-05-03,Stock,0.025354251242160668
2022-05-04,Bond,0.0059725382491725015
2022-05-04,MTF,0.012099416511551064
2022-05-04,Stock,0.02554269975981291
2022-05-05,Bond,0.0059725382491725015
2022-05-05,MTF,0.012099416511551064
2022-05-05,Stock,0.025959124665589597
2022-05-06,Bond,0.0059964511979243035
2022-05-06,MTF,0.01275140585404601
2022-05-06,Stock,0.026362580152570862
2022-05-09,Bond,0.00618945491338065
2022-05-09,MTF,0.013063009616124308
2022-05-09,Stock,0.02650088534386801
2022-05-10,Bond,0.006446841628837645
2022-05-10,MTF,0.013063009616124308
2022-05-10,Stock,0.026053173663557312
2022-05-11,Bond,0.00688909618980434
2022-05-11,MTF,0.013234401321136055
2022-05-11,Stock,0.02650088534386801
2022-05-12,Bond,0.007375027328555577
2022-05-12,MTF,0.013340951042761236
2022-05-12,Stock,0.026811531119553006
2022-05-13,Bond,0.00688909618980434
2022-05-13,MTF,0.013397954609777028
2022-05-13,Stock,0.027204656153856973
2022-05-16,Bond,0.00646386905843524
2022-05-16,MTF,0.013397954609777028
2022-05-16,Stock,0.026995273303858265
2022-05-17,Bond,0.006298758121900722
2022-05-17,MTF,0.013397954609777028
2022-05-17,Stock,0.027204656153856973
2022-05-18,Bond,0.006298758121900722
2022-05-18,MTF,0.013397954609777028
2022-05-18,Stock,0.027204656153856973
2022-05-19,Bond,0.00646386905843524
2022-05-19,MTF,0.013397954609777028
2022-05-19,Stock,0.027317042069127283
2022-05-20,Bond,0.006298758121900722
2022-05-20,MTF,0.013397954609777028
2022-05-20,Stock,0.027317042069127283
2022-05-23,Bond,0.006159483348469087
2022-05-23,MTF,0.013661833628605392
2022-05-23,Stock,0.02719030661717888
2022-05-24,Bond,0.006067207569546609
2022-05-24,MTF,0.013661833628605392
2022-05-24,Stock,0.02719030661717888
2022-05-25,Bond,0.006067207569546609
2022-05-25,MTF,0.013661833628605392
2022-05-25,Stock,0.02719030661717888
2022-05-26,Bond,0.006159483348469087
2022-05-26,MTF,0.013661833628605392
2022-05-26,Stock,0.02719030661717888
2022-05-27,Bond,0.006034945390907646
2022-05-27,MTF,0.013342651772492154
2022-05-27,Stock,0.02719030661717888
2022-05-30,Bond,0.006034945390907646
2022-05-30,MTF,0.013342651772492154
2022-05-30,Stock,0.02719030661717888
2022-05-31,Bond,0.005809866749002104
2022-05-31,MTF,0.013661833628605392
2022-05-31,Stock,0.026995273303858265
2022-06-01,Bond,0.005809866749002104
2022-06-01,MTF,0.014132681108217294
2022-06-01,Stock,0.026839930089021725
2022-06-02,Bond,0.006034945390907646
2022-06-02,MTF,0.014132681108217294
2022-06-02,Stock,0.026995273303858265
2022-06-03,Bond,0.006034945390907646
2022-06-03,MTF,0.013661833628605392
2022-06-03,Stock,0.026995273303858265
2022-06-06,Bond,0.006034945390907646
2022-06-06,MTF,0.013661833628605392
2022-06-06,Stock,0.026995273303858265
2022-06-07,Bond,0.00591439311180105
2022-06-07,MTF,0.013661833628605392
2022-06-07,Stock,0.026839930089021725
2022-06-08,Bond,0.00591439311180105
2022-06-08,MTF,0.013857919480464768
2022-06-08,Stock,0.026839930089021725
2022-06-09,Bond,0.00591439311180105
2022-06-09,MTF,0.013342651772492154
2022-06-09,Stock,0.026682542725627208
2022-06-10,Bond,0.00591439311180105
2022-06-10,MTF,0.013342651772492154
2022-06-10,Stock,0.02656274502124022
2022-06-13,Bond,0.00591439311180105
2022-06-13,MTF,0.013342651772492154
2022-06-13,Stock,0.026682542725627208
2022-06-14,Bond,0.00591439311180105
2022-06-14,MTF,0.014062548687840942
2022-06-14,Stock,0.026682542725627208
